date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-08-20 02:01:13,Dr_Alice_Woods,,0,0,0,"@_WhenDoWeStart У меня флуоксетин еще. Но это за кадром) А что у тебя произошло, моя радость?",,,,634183371699146752,https://twitter.com/Dr_Alice_Woods/status/634183371699146752
2015-08-19 21:24:24,vrngrm,,0,0,0,"подарите мне флуоксетин, пожалуйста, блять.",,,,634113712513679360,https://twitter.com/vrngrm/status/634113712513679360
2015-08-19 19:50:59,girlmood1,,0,0,0,"Мой флуоксетин не трогать@princessirinam",,,,634090203167227904,https://twitter.com/girlmood1/status/634090203167227904
2015-08-19 19:50:23,girlmood1,sobadluna,0,0,0,"@princessirinam @Cneg2110999 флуоксетин мой его не трожь",,@Cneg2110999,,634090050322571265,https://twitter.com/girlmood1/status/634090050322571265
2015-08-19 19:49:46,sobadluna,Cneg2110999,2,0,0,"@Cneg2110999 флуоксетин тоже вещь, не пожалеешь, тока потом побочные эффекты ",,@Cneg2110999,,634089893413695488,https://twitter.com/sobadluna/status/634089893413695488
2015-08-19 18:31:32,kamillafinster,,1,0,4,"Бля, Мб на флуоксетин сесть???",,,,634070208794243072,https://twitter.com/kamillafinster/status/634070208794243072
2015-08-19 15:02:57,spndgk,,1,2,1,"захожу такой в аптеку и говорю ДАЙТЕ МНЕ ФЛУОКСЕТИН&#13;а мне берут и дают флуоксетин &#13;ФЛУОКСЕТИН.БЕЗ РЕЦЕПТА.ФЛУОКСЕТИН.&#13;СЧАСТЬЕ ЕСТЬ",,,,634017714927992832,https://twitter.com/spndgk/status/634017714927992832
2015-08-18 19:19:27,leanfeya,,0,0,0,"Флуоксетин пицца ",,,,633719879976230912,https://twitter.com/leanfeya/status/633719879976230912
2015-08-18 18:12:28,clear_owl,,0,0,0,"Думала, флуоксетин, но для него стоимость слишком большая",,,,633703019020963840,https://twitter.com/clear_owl/status/633703019020963840
2015-08-17 19:30:49,vvappppp,,0,0,0,"ты будешь жрать флуоксетин и мотивацию в сети но ноги палками не станут проблемы быстро не отстанут",,,,633360349442519041,https://twitter.com/vvappppp/status/633360349442519041
2015-08-17 09:18:15,arkauz,,0,0,0,"#Предлагаю Прозак №28 \""Флуоксетин\"" от производителя по низк #объявления #ff_ru http://www.arka.uz/ad-254988.htm",,,#ff_ru,633206193851383812,https://twitter.com/arkauz/status/633206193851383812
2015-08-17 07:18:37,alinalish,Ann_Olsh,0,0,0,"@Ann_Olsh, флуоксетин, бл-( сильные они, противоречивые.. это ж тот же прозак.",,@Ann_Olsh,,633176086264856576,https://twitter.com/alinalish/status/633176086264856576
2015-08-17 00:59:20,satan_bitchesss,,0,0,0,"Один раз флуоксетин помог мне с мужиком расстаться...",,,,633080636333555712,https://twitter.com/satan_bitchesss/status/633080636333555712
2015-08-16 10:08:35,mariavmor,mssssshm,0,0,0,"@mssssshm флуоксетин, таблеточки 'волшебные') антидепрессанты, и они похудеть помогают",,@mssssshm,,632856473568178176,https://twitter.com/mariavmor/status/632856473568178176
2015-08-16 02:53:31,alex_rhouds,,0,0,0,"Так, нужно не забыть отдать Лизе рецепт на флуоксетин.",,,,632746983258726400,https://twitter.com/alex_rhouds/status/632746983258726400
2015-08-15 14:59:20,Milenamurrr,Tanusha_nushaa,1,0,8,"@Tanusha_nushaa флуоксетин",,@Tanusha_nushaa,,632567252081111040,https://twitter.com/Milenamurrr/status/632567252081111040
2015-08-13 20:29:31,__saharochek,,0,0,0,"Я так отожралась на этой белоруской кухне в Ирк только кефирчик и яблочки и флуоксетин ",,,,631925569639288832,https://twitter.com/__saharochek/status/631925569639288832
2015-08-12 22:07:28,maysyamov,,0,0,0,"Гос пдя, дилетанты вновь садятся на флуоксетин ради похудения. Удачи. ",,,,631587834579787776,https://twitter.com/maysyamov/status/631587834579787776
2015-08-12 20:40:11,eliz_tatiana,,0,0,0,"Так так так где мой флуоксетин",,,,631565868774912000,https://twitter.com/eliz_tatiana/status/631565868774912000
2015-08-12 17:25:43,live_batman,,0,0,0,"Лент, кто знает, флу(флуоксетин) продают без рецепта или рецепт всё-таки нужен?",,,,631516930806018048,https://twitter.com/live_batman/status/631516930806018048
2015-08-12 13:22:27,panova81,,1,0,0,"Девочки,которые пьют или пили флуоксетин,напишите в лс,пожалуйста",,,,631455710216331264,https://twitter.com/panova81/status/631455710216331264
2015-08-12 06:37:04,gaphmandaria,,0,0,0,"Слышала про флуоксетин ?он помогает худеть ? — Мама сказала, что я похудела в последнее время. http://ask.fm/a/cbqp9g4e",,,,631353689836490752,https://twitter.com/gaphmandaria/status/631353689836490752
2015-08-11 12:07:20,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 20мг 10шт в аптеках Тамбова http://tambov.splar.ru/~ZuNYt",,,,631074415653048321,https://twitter.com/smolskayakatyus/status/631074415653048321
2015-08-11 11:04:08,displiceat,vkrschn,0,0,0,"@blo0dinfections флуоксетин и голод в помощь",,@blo0dinfections,,631058513104629760,https://twitter.com/displiceat/status/631058513104629760
2015-08-11 10:05:32,aut_ism,,0,0,0,"Флуоксетин запиваю водой с бешеной дозой валерьянки, курю трясущимися ручищами и не ем 3 сутки, хорошая погода сегодня, кстати",,,,631043765524934656,https://twitter.com/aut_ism/status/631043765524934656
2015-08-11 08:01:54,molotovaEl,,0,0,0,"Флуоксетин капсулы 20мг 20шт в аптеках Анадыря http://anadyr.splar.ru/~ULT0V",,,,631012652748263424,https://twitter.com/molotovaEl/status/631012652748263424
2015-08-11 06:19:08,smolskayakatyus,,0,0,0,"Флуоксетин-Канон капсулы 20мг 45шт в аптеках Пензы http://penza.splar.ru/~MvOUO",,,,630986790397169664,https://twitter.com/smolskayakatyus/status/630986790397169664
2015-08-11 06:10:10,arkauz,,0,0,0,"#Купить Prozac® \""Флуоксетин\"" от производителя по низким цен #объявление #rufollowback http://www.arka.uz/ad-253428.htm",,,#rufollowback,630984531504439296,https://twitter.com/arkauz/status/630984531504439296
2015-08-11 05:09:22,lyudochka_rusla,,0,0,0,"Флуоксетин капсулы 20мг 30шт в аптеках Орла http://orel.splar.ru/~BC0yX",,,,630969231421632512,https://twitter.com/lyudochka_rusla/status/630969231421632512
2015-08-11 04:32:40,nyuraAnisimova,,0,0,0,"Флуоксетин-Канон капсулы 20мг 20шт в аптеках Астрахани http://astrakhan.splar.ru/~7kWco",,,,630959997682323456,https://twitter.com/nyuraAnisimova/status/630959997682323456
2015-08-10 19:09:48,ZhuravlevaRaya,,0,0,0,"Флуоксетин капсулы 10мг 20шт в аптеках Архангельска http://arkhangelsk.splar.ru/~RBifD",,,,630818344577421312,https://twitter.com/ZhuravlevaRaya/status/630818344577421312
2015-08-10 15:27:57,lin__asty,,0,0,1,"@IGORSINYAK Флуоксетин попробуй.Отличная вещь!Только не перебарщивай",,@IGORSINYAK,,630762516285624320,https://twitter.com/lin__asty/status/630762516285624320
2015-08-10 15:00:50,IwanRheon_,,0,0,0,"@8XL__ флуоксетин?",,@8xl__,,630755690982862848,https://twitter.com/IwanRheon_/status/630755690982862848
2015-08-10 11:07:49,nastasyamelniko,,0,0,0,"Флуоксетин капсулы 10мг 40шт в аптеках Кирова http://kirov.splar.ru/~6IuyY",,,,630697050838036480,https://twitter.com/nastasyamelniko/status/630697050838036480
2015-08-10 10:50:03,irochkasazonov1,,0,0,0,"Флуоксетин Ланнахер капсулы 20мг 20шт в аптеках Салехарда http://salekhard.splar.ru/~WIgO4",,,,630692582000078848,https://twitter.com/irochkasazonov1/status/630692582000078848
2015-08-10 10:42:05,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 20мг 7шт в аптеках Смоленска http://smolensk.splar.ru/~JGc5V",,,,630690575663169536,https://twitter.com/smolskayakatyus/status/630690575663169536
2015-08-10 10:36:54,LidiyaPert,,0,0,0,"Флуоксетин капсулы 20мг 14шт в аптеках города Чебоксары http://cheboksary.splar.ru/~80Nuy",,,,630689272463499264,https://twitter.com/LidiyaPert/status/630689272463499264
2015-08-10 10:31:33,LidiyaPert,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 50шт в аптеках Брянска http://bryansk.splar.ru/~0RlBp",,,,630687925571846144,https://twitter.com/LidiyaPert/status/630687925571846144
2015-08-10 10:03:08,vyazovaK,,0,0,0,"Флуоксетин капсулы 20мг 28шт в аптеках Черкесска http://cherkessk.splar.ru/~T1bU6",,,,630680774577160192,https://twitter.com/vyazovaK/status/630680774577160192
2015-08-10 09:48:44,smolskayakatyus,,0,0,0,"Флуоксетин капсулы 10мг контейнер 50шт в аптеках Черкесска http://cherkessk.splar.ru/~JzCwK",,,,630677148832002048,https://twitter.com/smolskayakatyus/status/630677148832002048
2015-08-10 08:41:39,vbrauda,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 30шт в аптеках Липецка http://lipetsk.splar.ru/~XPtOO",,,,630660266242514944,https://twitter.com/vbrauda/status/630660266242514944
2015-08-09 16:22:34,merkulovaNas,,0,0,0,"Апо-Флуоксетин капсулы 20мг флакон 35шт в аптеках Санкт-Петербурга http://sankt-peterburg.splar.ru/~ndCVx",,,,630413872747442176,https://twitter.com/merkulovaNas/status/630413872747442176
2015-08-09 11:23:43,korbovaTat,,0,0,0,"Флуоксетин капсулы 20мг 50шт в аптеках Ханты-Мансийска http://khanty-mansiysk.splar.ru/~cFxnW",,,,630338663667343360,https://twitter.com/korbovaTat/status/630338663667343360
2015-08-09 10:53:56,korbovaTat,,0,0,0,"Флуоксетин капсулы 10мг контейнер 20шт в аптеках Барнаула http://barnaul.splar.ru/~0ItWl",,,,630331169981243392,https://twitter.com/korbovaTat/status/630331169981243392
2015-08-09 06:33:57,vlasenkorinka,,0,0,0,"Флуоксетин капсулы 20мг 3000шт в аптеках Владикавказа http://vladikavkaz.splar.ru/~Vepv8",,,,630265744324972544,https://twitter.com/vlasenkorinka/status/630265744324972544
2015-08-09 04:56:26,molotovaEl,,0,0,0,"Флуоксетин капсулы 10мг контейнер 100шт в аптеках Пскова http://pskov.splar.ru/~4iOaE",,,,630241200721784832,https://twitter.com/molotovaEl/status/630241200721784832
2015-08-08 17:26:53,korzhovaIrochk,,0,0,0,"Флуоксетин капсулы 20мг 14шт в аптеках Йошкар-Олы http://yoshkar-ola.splar.ru/~80Nuy",,,,630067669945991168,https://twitter.com/korzhovaIrochk/status/630067669945991168
2015-08-08 16:44:59,molotovaEl,,0,0,0,"Флуоксетин капсулы 10мг 20шт в аптеках Кемерово http://kemerovo.splar.ru/~RBifD",,,,630057125998366720,https://twitter.com/molotovaEl/status/630057125998366720
2015-08-08 16:35:55,vlasenkorinka,,0,0,0,"Флуоксетин капсулы 20мг 7шт в аптеках Кирова http://kirov.splar.ru/~JGc5V",,,,630054845777604608,https://twitter.com/vlasenkorinka/status/630054845777604608
2015-08-08 13:41:11,LidiyaPert,,0,0,0,"Флуоксетин капсулы 20мг 2000шт в аптеках Барнаула http://barnaul.splar.ru/~2a9lJ",,,,630010873390702592,https://twitter.com/LidiyaPert/status/630010873390702592
2015-08-08 12:31:44,kbashmetova,,0,0,0,"Флуоксетин капсулы 20мг контейнер 7шт в аптеках Пензы http://penza.splar.ru/~yIfyA",,,,629993395235254272,https://twitter.com/kbashmetova/status/629993395235254272
